A01.pastVerbs	A03.presVerbs	B04.placeAdverbials	B05.timeAdverbials	C06.1persProns	C07.2persProns	C08.3persProns	C09.impersProns	C10.demonstrProns	C11.indefProns	C12.doAsProVerb	D13.whQuestions	E14.nominalizations	E16.Nouns	G19.beAsMain	H33.piedPiping	H34.sentenceRel	H35.causative	H36.concessives	H37.conditional	I39.preposn	I40.attrAdj	I41.predAdj	I42.ADV	J43.TTR	J44.wordLength	K45.conjuncts	K46.downtoners	K47.generalHedges	K48.amplifiers	K49.generalEmphatics	K50.discoursePart	K55.publicVerbs	K56.privateVerbs	K57.suasiveVerbs	K58.seemappear	L52.possibModals	L53.necessModals	L54.predicModals	N59.contractions	N60.thatDeletion	N61.strandedPrep	P66.syntNegn	P67.analNegn
0.04223	0.00422	0.00084	0.00084	0.00042	0.00000	0.00127	0.00338	0.01351	0.00000	0.00000	0.00084	0.04054	0.19341	0.00802	0.00042	0.00296	0.00042	0.00000	0.00000	0.12627	0.08910	0.00084	0.02238	0.55438	5.30124	0.08488	0.00296	0.00000	0.00127	0.00084	0.00042	0.00042	0.00802	0.00042	0.00042	0.00338	0.00000	0.00042	0.00000	0.00845	0.00000	0.00000	0.00380
0.03972	0.00708	0.00079	0.00275	0.00000	0.00000	0.00157	0.00039	0.00904	0.00000	0.00039	0.00157	0.04090	0.17578	0.00865	0.00000	0.00079	0.00079	0.00039	0.00000	0.11286	0.07157	0.00157	0.01494	0.53533	4.94920	0.08219	0.00079	0.00000	0.00118	0.00039	0.00079	0.00118	0.00236	0.00354	0.00118	0.00079	0.00079	0.00393	0.00354	0.00511	0.00000	0.00000	0.00236
0.03652	0.01000	0.00043	0.00174	0.00000	0.00000	0.00217	0.00348	0.00478	0.00000	0.00043	0.00130	0.05826	0.22000	0.01391	0.00000	0.00261	0.00304	0.00174	0.00087	0.14478	0.08435	0.00130	0.03130	0.52699	5.26012	0.07652	0.00174	0.00000	0.00174	0.00217	0.00043	0.00000	0.00565	0.00000	0.00043	0.00826	0.00087	0.00261	0.00087	0.00522	0.00000	0.00000	0.00174
0.04139	0.00855	0.00135	0.00270	0.00000	0.00000	0.00090	0.00540	0.01754	0.00000	0.00000	0.00315	0.03644	0.19928	0.02024	0.00000	0.00495	0.00045	0.00045	0.00270	0.12551	0.05713	0.00135	0.04633	0.51042	4.64816	0.09717	0.00090	0.00000	0.00405	0.00090	0.00090	0.00000	0.01260	0.00000	0.00000	0.00990	0.00180	0.00315	0.00000	0.01260	0.00045	0.00000	0.00135
0.04084	0.01032	0.00172	0.00430	0.00043	0.00043	0.00172	0.00473	0.01161	0.00000	0.00043	0.00215	0.02236	0.22356	0.01075	0.00043	0.00430	0.00043	0.00129	0.00000	0.11780	0.09200	0.00215	0.03783	0.52727	4.92125	0.07696	0.00258	0.00000	0.00086	0.00215	0.00301	0.00172	0.00602	0.00043	0.00215	0.00903	0.00000	0.00129	0.00215	0.00731	0.00000	0.00043	0.00215
0.04992	0.00674	0.00238	0.00158	0.00000	0.00000	0.00040	0.00158	0.01228	0.00000	0.00000	0.00357	0.01228	0.22940	0.00951	0.00079	0.00277	0.00000	0.00000	0.00277	0.12639	0.05269	0.00079	0.02456	0.50781	4.57410	0.07964	0.00040	0.00000	0.00119	0.00000	0.00000	0.00000	0.00753	0.00119	0.00040	0.00277	0.00119	0.00277	0.00000	0.00872	0.00000	0.00000	0.00119
0.04243	0.00643	0.00214	0.00257	0.00257	0.00000	0.00086	0.00643	0.00986	0.00000	0.00000	0.00257	0.03858	0.21089	0.00772	0.00000	0.00129	0.00043	0.00000	0.00171	0.10759	0.08787	0.00000	0.02958	0.52231	5.06966	0.08530	0.00086	0.00000	0.00129	0.00000	0.00129	0.00000	0.00900	0.00000	0.00171	0.00686	0.00214	0.00772	0.00000	0.00900	0.00171	0.00000	0.00171
0.02908	0.01298	0.00045	0.00358	0.01029	0.00000	0.00089	0.00447	0.02103	0.00000	0.00045	0.00761	0.03087	0.18613	0.01611	0.00179	0.00537	0.00000	0.00089	0.00447	0.12528	0.07204	0.00045	0.03624	0.42969	4.37576	0.09933	0.00403	0.00000	0.00089	0.00000	0.00224	0.00179	0.00895	0.00000	0.00045	0.00940	0.00268	0.00626	0.00045	0.00984	0.00000	0.00000	0.00447
0.04812	0.00927	0.00265	0.00044	0.00000	0.00000	0.00132	0.00706	0.01369	0.00000	0.00088	0.00486	0.02737	0.20397	0.01413	0.00088	0.00265	0.00177	0.00044	0.00530	0.10375	0.06843	0.00044	0.03444	0.37795	4.91057	0.11965	0.00132	0.00000	0.00000	0.00088	0.00044	0.00132	0.00706	0.00132	0.00000	0.00706	0.00309	0.00265	0.00088	0.00971	0.00000	0.00000	0.00221
0.06163	0.00408	0.00408	0.00490	0.00816	0.00653	0.07714	0.00980	0.00612	0.00408	0.00735	0.00490	0.00776	0.13878	0.01306	0.00041	0.00122	0.00122	0.00041	0.00245	0.09265	0.05429	0.00041	0.05184	0.53906	4.03388	0.04735	0.00449	0.00041	0.00163	0.00245	0.00490	0.01020	0.01265	0.00367	0.00163	0.00367	0.00041	0.00694	0.01837	0.02000	0.00000	0.00082	0.01224
0.06572	0.00601	0.00473	0.00473	0.00859	0.00515	0.05971	0.00773	0.00773	0.00258	0.00258	0.00430	0.01203	0.16194	0.00988	0.00215	0.00473	0.00086	0.00086	0.00301	0.11082	0.05799	0.00043	0.03952	0.56878	4.16690	0.04553	0.00172	0.00000	0.00172	0.00172	0.00344	0.00601	0.01074	0.00172	0.00172	0.00515	0.00043	0.00430	0.00945	0.01418	0.00301	0.00000	0.00515
0.03791	0.00862	0.00474	0.00259	0.01637	0.01034	0.05644	0.00905	0.01594	0.00345	0.00689	0.01336	0.00603	0.14175	0.01465	0.00000	0.00000	0.00086	0.00043	0.00302	0.10297	0.05946	0.00086	0.03404	0.56053	3.95604	0.06678	0.00086	0.00129	0.00129	0.00129	0.00172	0.00560	0.01810	0.00302	0.00086	0.00560	0.00215	0.00517	0.01723	0.02327	0.00259	0.00000	0.00689
0.05890	0.00346	0.00780	0.00390	0.00563	0.00476	0.03075	0.01646	0.01646	0.00520	0.00433	0.01169	0.01126	0.15201	0.02122	0.00087	0.00217	0.00087	0.00000	0.00130	0.10264	0.07276	0.00173	0.04937	0.50132	4.22498	0.09268	0.00217	0.00217	0.00260	0.00260	0.00217	0.00650	0.00866	0.00260	0.00173	0.00260	0.00476	0.00303	0.00433	0.01516	0.00087	0.00000	0.00866
0.07549	0.00509	0.00763	0.00466	0.00297	0.00297	0.06616	0.01908	0.01103	0.00679	0.00636	0.01060	0.00636	0.12426	0.01908	0.00000	0.00127	0.00042	0.00170	0.00254	0.09627	0.05047	0.00042	0.05259	0.52186	3.92762	0.08694	0.00424	0.00042	0.00127	0.00170	0.00466	0.00339	0.01145	0.00170	0.00212	0.00466	0.00085	0.00551	0.00636	0.01315	0.00382	0.00042	0.01569
0.07043	0.00240	0.00840	0.00480	0.00400	0.00520	0.05842	0.00560	0.00240	0.00200	0.00280	0.00920	0.00520	0.15206	0.01401	0.00080	0.00200	0.00000	0.00040	0.00240	0.08243	0.05482	0.00080	0.03762	0.50000	4.15445	0.05562	0.00120	0.00000	0.00040	0.00120	0.00200	0.00120	0.00840	0.00080	0.00080	0.00680	0.00160	0.00600	0.01200	0.00880	0.00040	0.00000	0.00560
0.05677	0.00689	0.00324	0.00892	0.01865	0.00487	0.07786	0.01825	0.01217	0.00689	0.00730	0.01703	0.00446	0.12247	0.01257	0.00041	0.00162	0.00041	0.00081	0.00406	0.07624	0.05272	0.00000	0.05799	0.47945	3.79965	0.05515	0.00203	0.00122	0.00284	0.00162	0.00487	0.00568	0.01298	0.00081	0.00000	0.00365	0.00122	0.00162	0.02230	0.01622	0.00730	0.00000	0.00568
0.04140	0.01141	0.00169	0.00845	0.00972	0.00803	0.05534	0.00718	0.01901	0.00253	0.00338	0.01732	0.00760	0.12590	0.01352	0.00084	0.00211	0.00042	0.00127	0.00169	0.08956	0.05915	0.00084	0.05830	0.51451	4.08952	0.06548	0.00211	0.00084	0.00042	0.00169	0.00634	0.01183	0.01436	0.00507	0.00253	0.00887	0.00549	0.00972	0.01267	0.02535	0.00042	0.00084	0.00760
0.06494	0.00570	0.00834	0.00395	0.04827	0.00351	0.03905	0.01272	0.01448	0.00132	0.00439	0.01097	0.00921	0.15007	0.01448	0.00176	0.00351	0.00044	0.00044	0.00307	0.11409	0.04344	0.00044	0.03554	0.50524	3.87283	0.06231	0.00263	0.00044	0.00088	0.00132	0.00351	0.00263	0.01580	0.00044	0.00219	0.00395	0.00176	0.00263	0.00746	0.01448	0.00088	0.00000	0.00746
0.07389	0.00462	0.00546	0.00630	0.01092	0.00630	0.05206	0.00462	0.00882	0.00084	0.00168	0.01134	0.00462	0.15155	0.01301	0.00000	0.00000	0.00042	0.00000	0.00378	0.08606	0.04324	0.00000	0.04114	0.56952	4.13771	0.06465	0.00126	0.00000	0.00084	0.00042	0.00336	0.00630	0.00882	0.00504	0.00084	0.00168	0.00168	0.00672	0.00672	0.01217	0.00126	0.00000	0.00588
0.06963	0.00461	0.00713	0.00923	0.00713	0.00168	0.05998	0.00839	0.01342	0.00210	0.00126	0.01007	0.00461	0.16443	0.00881	0.00084	0.00126	0.00084	0.00042	0.00210	0.10403	0.03691	0.00042	0.03314	0.46053	3.87230	0.04824	0.00210	0.00000	0.00042	0.00000	0.00336	0.00252	0.02265	0.00252	0.00042	0.00294	0.00126	0.00378	0.00461	0.02307	0.00168	0.00000	0.00587
0.06278	0.00330	0.00537	0.00454	0.00991	0.00083	0.06691	0.00289	0.00743	0.00330	0.00413	0.00661	0.00702	0.15737	0.00867	0.00083	0.00124	0.00000	0.00083	0.00165	0.08715	0.05700	0.00000	0.03387	0.55759	4.26561	0.04544	0.00289	0.00083	0.00083	0.00083	0.00165	0.00496	0.00826	0.00083	0.00124	0.00165	0.00124	0.00454	0.01404	0.01157	0.00165	0.00000	0.01198
0.06740	0.00805	0.00466	0.00212	0.00848	0.00297	0.05935	0.01229	0.00848	0.00509	0.00678	0.01145	0.01017	0.14752	0.01653	0.00000	0.00042	0.00085	0.00042	0.00170	0.10301	0.04578	0.00042	0.03900	0.49206	4.04240	0.06952	0.00170	0.00212	0.00170	0.00127	0.00127	0.00509	0.01314	0.00254	0.00170	0.00424	0.00170	0.00170	0.00763	0.01653	0.00085	0.00000	0.00636
0.05978	0.00470	0.00128	0.00256	0.00598	0.00384	0.06960	0.00427	0.01025	0.00171	0.00085	0.01452	0.00769	0.16225	0.01153	0.00043	0.00085	0.00085	0.00171	0.00085	0.10461	0.05167	0.00000	0.03715	0.48404	4.25171	0.06020	0.00171	0.00043	0.00043	0.00085	0.00384	0.00512	0.00939	0.00299	0.00128	0.00726	0.00085	0.01025	0.00769	0.01324	0.00043	0.00000	0.00939
0.07453	0.00511	0.00426	0.00554	0.01022	0.00724	0.06985	0.00596	0.00383	0.00128	0.00213	0.01150	0.00980	0.15290	0.00724	0.00000	0.00128	0.00085	0.00085	0.00000	0.09881	0.04813	0.00000	0.03705	0.49337	4.11701	0.03790	0.00000	0.00000	0.00085	0.00043	0.00298	0.00767	0.01618	0.00256	0.00000	0.00128	0.00128	0.00554	0.01491	0.02300	0.00000	0.00000	0.00596
0.06555	0.00302	0.01035	0.00517	0.00302	0.00086	0.04053	0.01121	0.00906	0.00216	0.00302	0.00517	0.00302	0.17896	0.01294	0.00043	0.00043	0.00000	0.00000	0.00086	0.11859	0.07158	0.00043	0.03536	0.55789	4.20520	0.05261	0.00086	0.00043	0.00043	0.00000	0.00431	0.00302	0.00992	0.00129	0.00086	0.00129	0.00043	0.00517	0.00690	0.01251	0.00129	0.00000	0.00517
0.05616	0.00964	0.00629	0.00461	0.03143	0.01048	0.03437	0.00587	0.00796	0.00251	0.00419	0.01132	0.00796	0.14334	0.01425	0.00042	0.00251	0.00084	0.00000	0.00210	0.10520	0.04694	0.00000	0.03311	0.58245	4.09446	0.05700	0.00293	0.00168	0.00084	0.00210	0.00251	0.00210	0.01551	0.00126	0.00042	0.00461	0.00042	0.00461	0.01090	0.01425	0.00126	0.00084	0.00671
0.04829	0.00746	0.00395	0.00527	0.06409	0.00307	0.05399	0.01054	0.01361	0.00307	0.00878	0.01361	0.00834	0.12467	0.01888	0.00000	0.00000	0.00263	0.00044	0.00263	0.08999	0.05882	0.00132	0.04960	0.46296	3.96617	0.07726	0.00176	0.00176	0.00044	0.00263	0.00351	0.00571	0.01361	0.00044	0.00176	0.00658	0.00132	0.00702	0.02985	0.01580	0.00088	0.00000	0.00219
0.05676	0.00854	0.00256	0.00213	0.00598	0.00555	0.05933	0.01323	0.00982	0.00256	0.00341	0.01451	0.01366	0.13316	0.01238	0.00043	0.00299	0.00000	0.00000	0.00384	0.10073	0.05890	0.00043	0.05036	0.46392	4.08719	0.07298	0.00128	0.00000	0.00256	0.00299	0.00128	0.01067	0.01152	0.00469	0.00085	0.00640	0.00085	0.01152	0.00854	0.02134	0.00043	0.00043	0.01024
0.06331	0.00335	0.00168	0.00419	0.01216	0.00713	0.06415	0.00629	0.00839	0.00168	0.00294	0.01048	0.01048	0.13375	0.01761	0.00126	0.00335	0.00000	0.00042	0.00210	0.09434	0.05660	0.00000	0.03983	0.49735	4.09969	0.08218	0.00294	0.00084	0.00126	0.00168	0.00545	0.00881	0.00881	0.00419	0.00252	0.00671	0.00168	0.00629	0.01258	0.01677	0.00042	0.00126	0.00797
0.07777	0.00467	0.00892	0.00340	0.00637	0.00297	0.06205	0.00680	0.00510	0.00127	0.00212	0.00680	0.00595	0.16617	0.00977	0.00000	0.00000	0.00000	0.00042	0.00127	0.08840	0.05227	0.00085	0.04335	0.57337	4.18127	0.04080	0.00340	0.00042	0.00085	0.00085	0.00170	0.00425	0.01105	0.00212	0.00127	0.00425	0.00042	0.00552	0.01105	0.01360	0.00127	0.00042	0.00892
0.05010	0.00745	0.00455	0.00290	0.01573	0.00828	0.07371	0.00952	0.01118	0.00207	0.00828	0.01284	0.00621	0.14990	0.01159	0.00000	0.00000	0.00041	0.00124	0.00207	0.09275	0.04141	0.00041	0.03810	0.51823	3.93342	0.05756	0.00290	0.00000	0.00041	0.00124	0.00000	0.00911	0.01449	0.00207	0.00331	0.00455	0.00124	0.00911	0.01284	0.02070	0.00083	0.00000	0.00331
0.07636	0.00429	0.00386	0.00729	0.00772	0.00386	0.06735	0.00858	0.00558	0.00172	0.00172	0.00601	0.01030	0.15744	0.00858	0.00043	0.00686	0.00000	0.00086	0.00086	0.10768	0.06650	0.00043	0.04118	0.55352	4.19892	0.04204	0.00215	0.00043	0.00043	0.00043	0.00215	0.00601	0.01073	0.00129	0.00172	0.00515	0.00172	0.00300	0.00858	0.01459	0.00086	0.00043	0.00558
0.05112	0.00998	0.00519	0.00319	0.03834	0.01038	0.07788	0.01078	0.00919	0.00639	0.01677	0.01358	0.00000	0.11062	0.01398	0.00000	0.00000	0.00240	0.00080	0.00280	0.08067	0.04513	0.00040	0.04393	0.47230	3.42009	0.06030	0.00120	0.00120	0.00000	0.00200	0.00519	0.00559	0.02157	0.00080	0.00040	0.00359	0.00160	0.00160	0.04233	0.02316	0.00559	0.00160	0.00639
0.05209	0.00225	0.00629	0.00898	0.00000	0.00000	0.09070	0.01212	0.00988	0.00269	0.00359	0.01212	0.00898	0.16255	0.01078	0.00045	0.00539	0.00000	0.00225	0.00045	0.12618	0.06107	0.00045	0.05658	0.57033	4.15616	0.06107	0.00314	0.00090	0.00045	0.00090	0.00494	0.00359	0.00763	0.00000	0.00135	0.00269	0.00090	0.00674	0.00449	0.00943	0.00090	0.00000	0.00269
0.06095	0.00746	0.00456	0.00415	0.00954	0.00456	0.07007	0.00788	0.00829	0.00580	0.00663	0.01451	0.00249	0.12313	0.01285	0.00000	0.00000	0.00124	0.00041	0.00124	0.08582	0.04809	0.00000	0.04229	0.48684	3.74681	0.06758	0.00249	0.00124	0.00000	0.00166	0.00249	0.00912	0.01244	0.00249	0.00083	0.00705	0.00041	0.00705	0.01410	0.01907	0.00124	0.00166	0.00912
0.06587	0.00428	0.00898	0.00556	0.00470	0.00214	0.04790	0.00556	0.00770	0.00086	0.00385	0.00684	0.01155	0.16510	0.01027	0.00000	0.00342	0.00000	0.00171	0.00000	0.11377	0.05090	0.00086	0.03849	0.54450	4.21974	0.05731	0.00385	0.00086	0.00214	0.00214	0.00299	0.00299	0.00770	0.00171	0.00214	0.00385	0.00043	0.00128	0.01540	0.01155	0.00171	0.00000	0.00513
0.05899	0.00996	0.00598	0.00279	0.01674	0.01275	0.07413	0.01076	0.00877	0.00080	0.00438	0.01196	0.00159	0.13232	0.00757	0.00000	0.00199	0.00040	0.00120	0.00159	0.09087	0.04185	0.00000	0.03747	0.52139	3.67126	0.04225	0.00239	0.00000	0.00000	0.00080	0.00319	0.00757	0.01674	0.00199	0.00040	0.00279	0.00080	0.00319	0.01475	0.02033	0.00279	0.00040	0.00279
0.06217	0.00577	0.00444	0.00444	0.06572	0.00089	0.03020	0.00755	0.00888	0.00089	0.00133	0.01066	0.00844	0.16874	0.01421	0.00222	0.00222	0.00000	0.00044	0.00133	0.11812	0.06350	0.00000	0.03996	0.56589	4.20897	0.06128	0.00488	0.00000	0.00089	0.00178	0.00133	0.00266	0.01288	0.00355	0.00133	0.00133	0.00266	0.00622	0.00577	0.01643	0.00178	0.00000	0.00266
0.05110	0.01039	0.00208	0.00582	0.06523	0.02410	0.02659	0.01080	0.01122	0.00332	0.00831	0.01080	0.00706	0.11342	0.01288	0.00042	0.00125	0.00083	0.00000	0.00374	0.09514	0.05526	0.00000	0.04861	0.52381	3.75841	0.05401	0.00208	0.00208	0.00208	0.00291	0.00374	0.00789	0.01786	0.00582	0.00332	0.00457	0.00208	0.00415	0.02617	0.02119	0.00083	0.00000	0.00540
0.06603	0.00908	0.00702	0.00371	0.04870	0.01568	0.03219	0.01238	0.00908	0.00248	0.00413	0.01114	0.00743	0.14197	0.01073	0.00000	0.00083	0.00000	0.00000	0.00371	0.09781	0.04870	0.00041	0.03921	0.46825	3.71221	0.06191	0.00000	0.00083	0.00000	0.00289	0.00083	0.01032	0.01527	0.00124	0.00000	0.00619	0.00165	0.00248	0.02930	0.02146	0.00330	0.00000	0.00248
0.06841	0.00954	0.00954	0.00498	0.01658	0.01285	0.07504	0.01119	0.00580	0.00622	0.00954	0.01700	0.00415	0.14221	0.01202	0.00000	0.00000	0.00083	0.00041	0.00124	0.08914	0.04478	0.00000	0.05100	0.48649	3.82170	0.05680	0.00083	0.00000	0.00000	0.00083	0.00290	0.00788	0.01741	0.00083	0.00166	0.00663	0.00000	0.00332	0.02073	0.02114	0.00124	0.00000	0.00373
0.07816	0.00304	0.00955	0.00738	0.00738	0.00434	0.06991	0.01086	0.00912	0.00217	0.00217	0.00651	0.00782	0.14894	0.01563	0.00000	0.00043	0.00087	0.00000	0.00347	0.10812	0.04386	0.00130	0.05037	0.58152	4.04918	0.07034	0.00261	0.00000	0.00174	0.00000	0.00478	0.00261	0.01259	0.00087	0.00087	0.00564	0.00174	0.00608	0.00912	0.01389	0.00304	0.00000	0.00955
0.06653	0.00826	0.00950	0.00165	0.01983	0.01074	0.04917	0.01074	0.00992	0.00083	0.00785	0.01074	0.00579	0.13264	0.00744	0.00000	0.00124	0.00041	0.00000	0.00207	0.10992	0.03347	0.00000	0.04463	0.49057	3.89490	0.04298	0.00248	0.00083	0.00083	0.00165	0.00124	0.00785	0.01157	0.00207	0.00000	0.00289	0.00083	0.00165	0.02355	0.01860	0.00248	0.00000	0.00413
0.08977	0.00434	0.00824	0.00694	0.00564	0.00043	0.08196	0.02298	0.00390	0.00130	0.00173	0.00867	0.00390	0.15178	0.01388	0.00000	0.00043	0.00000	0.00043	0.00217	0.11058	0.04597	0.00087	0.05421	0.49604	3.90434	0.04857	0.00390	0.00043	0.00043	0.00130	0.00390	0.00087	0.01648	0.00130	0.00087	0.00607	0.00043	0.00564	0.01041	0.01388	0.00260	0.00043	0.00520
0.05967	0.00508	0.00804	0.00550	0.01016	0.00550	0.05501	0.01650	0.00635	0.00592	0.00466	0.00931	0.00762	0.14812	0.01439	0.00000	0.00254	0.00042	0.00000	0.00381	0.11342	0.05882	0.00042	0.04613	0.56992	4.04773	0.05163	0.00212	0.00085	0.00042	0.00254	0.00466	0.00635	0.01904	0.00254	0.00000	0.00508	0.00254	0.00169	0.02116	0.02328	0.00212	0.00000	0.00381
0.03979	0.01074	0.00517	0.00836	0.02984	0.01552	0.03661	0.01632	0.01393	0.00716	0.01273	0.01154	0.00398	0.09789	0.00836	0.00040	0.00119	0.00159	0.00000	0.00358	0.08038	0.06327	0.00000	0.06486	0.47453	3.69260	0.04138	0.00199	0.00318	0.00398	0.00478	0.00478	0.00796	0.01671	0.00159	0.00119	0.00597	0.00040	0.00438	0.03780	0.01990	0.00239	0.00040	0.01035
0.06456	0.00541	0.00292	0.00625	0.00875	0.00416	0.06039	0.01541	0.00750	0.00666	0.00583	0.01166	0.00500	0.12703	0.01374	0.00000	0.00042	0.00042	0.00000	0.00375	0.08621	0.04332	0.00042	0.05081	0.52846	3.99376	0.05831	0.00292	0.00042	0.00125	0.00125	0.00541	0.00625	0.01833	0.00208	0.00000	0.00958	0.00125	0.00625	0.02291	0.02124	0.00208	0.00125	0.01083
0.05604	0.01236	0.00412	0.00783	0.00536	0.00412	0.09477	0.01401	0.00906	0.00824	0.00577	0.01566	0.00371	0.10342	0.01978	0.00000	0.00041	0.00165	0.00000	0.00165	0.09106	0.04656	0.00000	0.05233	0.49036	4.03470	0.08405	0.00124	0.00041	0.00041	0.00165	0.00247	0.00536	0.02266	0.00206	0.00041	0.00824	0.00124	0.00536	0.02143	0.02349	0.00124	0.00000	0.01071
0.04774	0.00634	0.00296	0.00211	0.02155	0.02366	0.03887	0.01267	0.01986	0.00422	0.00338	0.01141	0.00803	0.14153	0.02070	0.00084	0.00169	0.00084	0.00084	0.00338	0.09463	0.06041	0.00127	0.05196	0.53003	4.03604	0.09252	0.00127	0.00084	0.00169	0.00084	0.00211	0.00549	0.01098	0.00211	0.00042	0.01098	0.00042	0.00465	0.01605	0.01352	0.00127	0.00000	0.00929
0.05892	0.01056	0.00569	0.00528	0.01747	0.01056	0.04795	0.01178	0.01016	0.00650	0.00528	0.00935	0.00813	0.13734	0.00772	0.00000	0.00041	0.00000	0.00122	0.00325	0.08371	0.04835	0.00000	0.04023	0.58082	4.07489	0.06258	0.00284	0.00122	0.00041	0.00244	0.00244	0.00569	0.01463	0.00284	0.00081	0.00813	0.00041	0.00244	0.02682	0.02032	0.00122	0.00081	0.00813
0.05628	0.01101	0.00693	0.00408	0.01183	0.00979	0.07463	0.00897	0.00979	0.00612	0.00816	0.01223	0.00653	0.13132	0.00979	0.00082	0.00082	0.00000	0.00082	0.00245	0.09299	0.04690	0.00000	0.03956	0.51213	3.78772	0.04894	0.00163	0.00163	0.00122	0.00245	0.00285	0.00326	0.01346	0.00245	0.00122	0.00612	0.00163	0.00326	0.02855	0.01387	0.00408	0.00000	0.00326
0.04725	0.00657	0.00123	0.00411	0.00288	0.00205	0.03451	0.01191	0.01356	0.00781	0.00288	0.01068	0.00863	0.13928	0.01561	0.00041	0.00205	0.00082	0.00000	0.00247	0.08463	0.06122	0.00123	0.04396	0.52243	4.08311	0.06861	0.00575	0.00041	0.00123	0.00288	0.00288	0.00740	0.01150	0.00123	0.00123	0.00575	0.00164	0.00822	0.00740	0.01684	0.00123	0.00000	0.01274
0.06250	0.00503	0.00336	0.00252	0.00671	0.00168	0.05705	0.01007	0.01091	0.00084	0.00294	0.00755	0.00839	0.13800	0.00965	0.00084	0.00168	0.00000	0.00126	0.00336	0.09102	0.05831	0.00000	0.03565	0.51613	4.22212	0.05285	0.00084	0.00000	0.00210	0.00126	0.00252	0.00965	0.01762	0.00294	0.00084	0.00378	0.00168	0.00881	0.02139	0.02223	0.00126	0.00126	0.00923
0.06081	0.00500	0.00458	0.00583	0.01000	0.01166	0.05581	0.00958	0.01333	0.00292	0.00416	0.01041	0.00791	0.13244	0.01333	0.00000	0.00000	0.00083	0.00000	0.00333	0.09579	0.04290	0.00000	0.03915	0.46281	4.03751	0.07122	0.00125	0.00000	0.00000	0.00042	0.00333	0.00250	0.01000	0.00208	0.00000	0.00375	0.00000	0.01416	0.02082	0.01291	0.00375	0.00000	0.00958
0.05602	0.00758	0.00842	0.00463	0.01390	0.00800	0.04676	0.01179	0.01474	0.00337	0.00505	0.00716	0.01432	0.15249	0.01011	0.00000	0.00168	0.00126	0.00084	0.00295	0.10278	0.04002	0.00000	0.03960	0.55208	4.13766	0.04212	0.00042	0.00000	0.00000	0.00168	0.00421	0.00463	0.01390	0.00126	0.00000	0.00632	0.00126	0.00253	0.02527	0.01643	0.00168	0.00000	0.00842
0.07899	0.00939	0.00598	0.00427	0.01409	0.00982	0.08711	0.01153	0.01580	0.00171	0.00683	0.01623	0.00769	0.11144	0.01153	0.00043	0.00085	0.00128	0.00128	0.00256	0.08881	0.04398	0.00085	0.05209	0.51451	3.85753	0.05465	0.00299	0.00256	0.00043	0.00213	0.00213	0.00811	0.01921	0.00213	0.00085	0.00683	0.00085	0.00342	0.01366	0.02477	0.00171	0.00000	0.00598
0.08145	0.00299	0.00853	0.00682	0.00128	0.00128	0.06013	0.00682	0.00554	0.00384	0.00128	0.00256	0.00896	0.16844	0.01023	0.00000	0.00128	0.00128	0.00000	0.00299	0.12367	0.04947	0.00043	0.05245	0.51733	4.12005	0.03582	0.00213	0.00000	0.00085	0.00043	0.00341	0.00299	0.00554	0.00213	0.00043	0.00256	0.00128	0.00341	0.00981	0.00853	0.00128	0.00000	0.00384
0.05547	0.00723	0.00523	0.00523	0.04301	0.01125	0.03738	0.00844	0.00804	0.00241	0.00844	0.00965	0.00442	0.13505	0.01166	0.00000	0.00040	0.00080	0.00040	0.00322	0.08923	0.05105	0.00040	0.03979	0.56684	3.61522	0.04662	0.00201	0.00121	0.00000	0.00161	0.00402	0.00804	0.01648	0.00322	0.00121	0.00201	0.00040	0.00201	0.02733	0.02572	0.00241	0.00040	0.00523
0.06260	0.00580	0.00249	0.00290	0.00622	0.00788	0.04187	0.01078	0.00705	0.00456	0.00373	0.00705	0.00415	0.16584	0.01368	0.00000	0.00041	0.00000	0.00000	0.00166	0.08665	0.06219	0.00041	0.03358	0.52329	4.08579	0.06302	0.00083	0.00000	0.00000	0.00041	0.00249	0.00249	0.00995	0.00249	0.00124	0.00290	0.00083	0.00373	0.01285	0.01161	0.00124	0.00041	0.00746
0.03869	0.00883	0.00505	0.00589	0.03154	0.01514	0.03574	0.01220	0.01598	0.00210	0.00463	0.01346	0.00210	0.13373	0.01682	0.00000	0.00252	0.00168	0.00084	0.00252	0.09672	0.06939	0.00000	0.05088	0.47074	3.87707	0.06098	0.00252	0.00042	0.00126	0.00252	0.00505	0.00589	0.02019	0.00126	0.00084	0.00421	0.00252	0.00505	0.02145	0.02103	0.00084	0.00084	0.00547
0.07016	0.00972	0.00507	0.00761	0.01479	0.00761	0.07227	0.01606	0.00803	0.00719	0.00676	0.01268	0.00719	0.13652	0.01437	0.00000	0.00000	0.00042	0.00042	0.00803	0.09341	0.04649	0.00042	0.06255	0.49868	3.95023	0.05875	0.00211	0.00211	0.00211	0.00211	0.00465	0.00676	0.02198	0.00254	0.00211	0.00465	0.00296	0.00296	0.01733	0.02198	0.00211	0.00000	0.00592
